year,next_year,pair,main,university,initial_rank,k,alpha,epsilon,target_rank,target_university,feasible,planned_norm,achieved_rank,realized_next_rank,survived,resolved_norm,effort_ratio,competitors_moved,Prestiz,Absolwenci,PotencjalNaukowy,Innowacyjnosc,EfektywnoscNaukowa,WarunkiKsztalcenia,Umiedzynarodowienie
2022,2023,2022→2023,False,Uniwersytet Bielsko-Bialski,23,3,0.0,1e-06,20,Uniwersytet Morski w Gdyni,True,0.21649503659508254,19,23,True,0.17658373646756204,0.8156479670147456,True,6.444401041666696,9.869251187352146,9.238731453128612,7.481685648782566,8.274595410956625,7.936732070104724,7.548387956398011
2022,2023,2022→2023,False,Uniwersytet Bielsko-Bialski,23,3,0.25,0.0027863596917329647,20,Uniwersytet Morski w Gdyni,True,0.2245677353634389,19,23,True,0.17658373646756204,0.7863272797482689,True,6.761106641312104,10.176151908254083,9.553364020857536,7.773112458336351,8.58384249731316,8.229700820105656,7.870303550403335
2022,2023,2022→2023,False,Uniwersytet Bielsko-Bialski,23,3,0.5,0.005572719383465929,20,Uniwersytet Morski w Gdyni,True,0.23242861296482614,19,23,True,0.17658373646756204,0.7597332110495569,True,7.072917805338802,10.412399356005874,9.819014869469633,8.070059050698863,8.920183660370618,8.595911757604874,8.172398243453033
2023,2024,2023→2024,False,AGH,2,1,0.0,1e-06,1,Politechnika Warszawska,True,0.09945551734944631,3,3,False,0.09278942569925476,0.9329741393152718,True,4.43917334437614,3.766791403236891,2.7450358837111333,3.955616017946917,2.960835319666666,3.175123890802656,4.79467874409848
2023,2024,2023→2024,False,AGH,2,1,0.25,0.008200455824298486,1,Politechnika Warszawska,True,0.1252485355057441,2,3,False,0.09278942569925476,0.7408424004686209,True,5.666788155665675,4.710039062498284,3.4114185536909925,5.086933673293226,3.6456283894661823,3.9635984346540365,6.004965515442912
2023,2024,2023→2024,False,AGH,2,1,0.5,0.016400911648596972,1,Politechnika Warszawska,True,0.1498370017392632,2,3,False,0.09278942569925476,0.6192691032400729,True,6.910455766898233,5.641505897477151,4.022623211967435,5.97658388737049,4.353662841195183,4.56611566010654,7.295576631088424
2023,2024,2023→2024,False,Politechnika Gdanska,3,1,0.0,1e-06,2,AGH,True,0.09508569950590189,3,2,False,0.0,0.0,True,5.245262733211814,3.6621383984003275,2.0758166755711516,0.0,3.4525540051606574,4.102917098871062,4.052874407931883
2023,2024,2023→2024,False,Politechnika Gdanska,3,1,0.25,0.008200455824298486,2,AGH,True,0.1202263943697338,3,2,False,0.0,0.0,True,6.709186197917827,4.600896821246736,2.4482966165730424,0.0,4.3245231340622965,5.238196809068663,5.121334353767393
2023,2024,2023→2024,False,Politechnika Gdanska,3,1,0.5,0.016400911648596972,2,AGH,True,0.14557077881899314,3,2,False,0.0,0.0,True,8.247272135417056,5.578718159644547,2.787492755606946,0.0,5.171050571962965,6.308696032714933,6.201564074147337
2023,2024,2023→2024,False,Politechnika Gdanska,3,2,0.0,1e-06,1,Politechnika Warszawska,True,0.19596329732241807,3,2,False,0.0867757904594754,0.44281654598158415,True,11.236407523981718,7.510173243952146,3.5442310629645424,0.0,6.866046439717244,8.518359273496278,8.312037687786312
2023,2024,2023→2024,False,Politechnika Gdanska,3,2,0.25,0.008200455824298486,1,Politechnika Warszawska,True,0.22134081499833794,2,2,False,0.0867757904594754,0.39204604202856574,True,12.816155779267108,8.459463700336055,3.8372082213546266,0.0,7.688971384904175,9.597611512282466,9.388428737170873
2023,2024,2023→2024,False,Politechnika Gdanska,3,2,0.5,0.016400911648596972,1,Politechnika Warszawska,True,0.2467332050653927,2,2,False,0.0867757904594754,0.3516988742414174,True,14.446929570878359,9.346779584722587,4.105754500480496,0.0,8.519298101705687,10.732865418515336,10.395509700404325
2023,2024,2023→2024,False,Politechnika Poznanska,4,1,0.0,1e-06,3,Politechnika Gdanska,True,0.11196861705724474,5,4,False,0.17363880099573048,1.5507809738058693,True,5.604636423588058,3.7480524692583894,2.901917437724555,4.667165381357585,3.4400016070410877,4.525016977196483,4.170961291060027
2023,2024,2023→2024,False,Politechnika Poznanska,4,1,0.25,0.007881213846097357,3,Politechnika Gdanska,True,0.13778931992836316,4,4,False,0.17363880099573048,1.2601760505531598,True,6.965031003196229,4.625969759428871,3.4787377501162786,5.617081534744867,4.212412475085136,5.671523977827081,5.13652502955032
2023,2024,2023→2024,False,Politechnika Poznanska,4,1,0.5,0.015762427692194714,3,Politechnika Gdanska,True,0.16326394015019083,4,4,False,0.17363880099573048,1.063546554346266,True,8.445339328739445,5.37888427103762,4.05105090824488,6.525601867211478,4.9804267884335225,6.684031206689717,6.149761930139075
2023,2024,2023→2024,False,Politechnika Poznanska,4,2,0.0,1e-06,2,AGH,True,0.21661202373968164,4,4,False,0.18970385248228117,0.8757771115709718,True,11.312949462592018,7.0294649324727505,5.087147646698231,8.852324416769303,6.443940336884113,8.932937253052787,8.139227955687268
2023,2024,2023→2024,False,Politechnika Poznanska,4,2,0.25,0.008200455824298486,2,AGH,True,0.24481896712616988,4,4,False,0.18970385248228117,0.7748740006100728,True,12.961904152723777,7.744825554357659,5.5846095526040145,9.984820132811672,7.159661519455041,10.229340059438075,9.197028675120567
2023,2024,2023→2024,False,Politechnika Poznanska,4,2,0.5,0.016400911648596972,2,AGH,True,0.2732368670434896,4,4,False,0.18970385248228117,0.6942835150136861,True,14.573209491602714,8.669798083157943,6.065882213724672,11.267505415199636,7.8715742914930775,11.366964472750551,10.203864609300982
2023,2024,2023→2024,False,Politechnika Poznanska,4,3,0.0,1e-06,1,Politechnika Warszawska,True,0.3299170644682367,3,4,False,0.27037177280356006,0.8195143626151855,True,17.92176662939316,10.241058918365631,6.912153889344152,13.68630879176777,9.271991885866626,13.796704902167845,12.287060997766963
2023,2024,2023→2024,False,Politechnika Poznanska,4,3,0.25,0.008200455824298486,1,Politechnika Warszawska,True,0.35808799623179705,2,4,False,0.27037177280356006,0.7550428264804033,True,19.597508046496294,11.13073471919832,7.309174704044697,14.834089501777543,9.960047245314897,14.972405188896332,13.321593334169624
2023,2024,2023→2024,False,Politechnika Poznanska,4,3,0.5,0.016400911648596972,1,Politechnika Warszawska,True,0.3860063166659963,2,4,False,0.27037177280356006,0.7004335450746197,True,21.29846486886593,11.900630851532512,7.731819168394372,15.938083357829107,10.654418172934365,16.177245344183323,14.343490590585517
2023,2024,2023→2024,False,Politechnika Lodzka,5,1,0.0,1e-06,4,Politechnika Poznanska,True,0.008745345522244945,7,5,False,0.011387736581171697,1.3021482744398698,True,0.4199520510906024,0.36367603807541116,0.2090184379538118,0.3848319088408769,0.2708775791234519,0.31469713487191076,0.3033108011824326
2023,2024,2023→2024,False,Politechnika Lodzka,5,1,0.25,0.008569123634570602,4,Politechnika Poznanska,True,0.03485869999166215,6,5,False,0.011387736581171697,0.3266827673979675,True,1.6888932291664687,1.2616080570152066,0.9771085201956575,1.3896341616378094,1.1928465394499987,1.2504344268619239,1.3546147555847488
2023,2024,2023→2024,False,Politechnika Lodzka,5,1,0.5,0.017138247269141205,4,Politechnika Poznanska,True,0.06169600125908507,6,5,False,0.011387736581171697,0.18457819548709878,True,3.1537369791666547,2.264917381264653,1.6215788564648226,2.354897521640309,2.084685100602224,2.221321066947235,2.3521943923907274
2023,2024,2023→2024,False,Politechnika Lodzka,5,2,0.0,1e-06,3,Politechnika Gdanska,True,0.11479813925902353,5,5,False,0.18008584931291954,1.568717493813944,True,5.971492110875354,4.149318090233778,2.8829255299091416,4.253412452386329,3.884857153605503,4.213926422107206,4.433790819736949
2023,2024,2023→2024,False,Politechnika Lodzka,5,2,0.25,0.007881213846097357,3,Politechnika Gdanska,True,0.1396988658001594,5,5,False,0.18008584931291954,1.2891002964228366,True,7.396423869107155,4.991649592344749,3.467085978698292,5.099253092051715,4.656520215712556,5.0940312131208865,5.466139181742546
2023,2024,2023→2024,False,Politechnika Lodzka,5,2,0.5,0.015762427692194714,3,Politechnika Gdanska,True,0.16459979226514435,4,5,False,0.18008584931291954,1.0940830898670248,True,8.867877464359106,5.840772454632182,3.976199029681149,5.9248632111571276,5.449004219061759,6.050812399566096,6.3999142243433615
2023,2024,2023→2024,False,Politechnika Lodzka,5,3,0.0,1e-06,2,AGH,True,0.2151017744420477,4,5,False,0.19538270554334017,0.9083267957697848,True,11.848291440478704,7.623006841139912,4.836050529906755,7.82386466503956,7.001276377468846,7.83400707841605,8.318996903446163
2023,2024,2023→2024,False,Politechnika Lodzka,5,3,0.25,0.008200455824298486,2,AGH,True,0.24111690853253845,4,5,False,0.19538270554334017,0.8103235344732097,True,13.370859411682023,8.411303755911081,5.251089592386848,8.84530497228293,7.809351265821796,8.7457506198516,9.41043253331757
2023,2024,2023→2024,False,Politechnika Lodzka,5,3,0.5,0.016400911648596972,2,AGH,True,0.26758604104100825,4,5,False,0.19538270554334017,0.7301677799904266,True,15.034968115202563,9.315444250784278,5.654460866807332,9.797453409784218,8.583423688974069,9.648150844471138,10.414899319346095
2023,2024,2023→2024,False,Politechnika Wroclawska,6,1,0.0,1e-06,5,Politechnika Lodzka,True,0.034680553269871156,7,6,False,0.04754402861687045,1.3709132102622619,True,1.4499208348969228,1.2747255733162155,1.0183099624905267,1.4345307464445012,1.2801438245475416,1.3125934948950424,1.3578322796793052
2023,2024,2023→2024,False,Politechnika Wroclawska,6,1,0.25,0.0006673886868077405,5,Politechnika Lodzka,True,0.03663082596726905,7,6,False,0.04754402861687045,1.2979240123974474,True,1.5035476590699703,1.407122599488675,1.0889279985755507,1.421020823709035,1.3407985755532925,1.456610921301038,1.4328307553934327
2023,2024,2023→2024,False,Politechnika Wroclawska,6,1,0.5,0.001334777373615481,5,Politechnika Lodzka,True,0.03819991457544756,7,6,False,0.04754402861687045,1.2446108622302703,True,1.5876692708331808,1.4166774999901155,1.065694552197094,1.4949788254869811,1.4335425824624881,1.506247773610525,1.5395364967131564
2023,2024,2023→2024,False,Politechnika Wroclawska,6,2,0.0,1e-06,4,Politechnika Poznanska,True,0.042355785320785856,7,6,False,0.05798774032063768,1.3690630425445218,True,1.7973607937245895,1.5416908983462374,1.2342456931027979,1.7256495851439457,1.559973964432071,1.6178462004370786,1.667523562927431
2023,2024,2023→2024,False,Politechnika Wroclawska,6,2,0.25,0.008569123634570602,4,Politechnika Poznanska,True,0.06684364097500178,7,6,False,0.05798774032063768,0.8675131916037303,True,2.8984143931908344,2.4454430262737192,1.8641611314216044,2.7400356792137757,2.4846433765017495,2.5159634821145027,2.610231522211681
2023,2024,2023→2024,False,Politechnika Wroclawska,6,2,0.5,0.017138247269141205,4,Politechnika Poznanska,True,0.09147524108336529,6,6,False,0.05798774032063768,0.6339173270698568,True,3.931419270834807,3.203675507765036,2.4998806972287735,3.7847862224406112,3.4050622598851055,3.564107177409903,3.617496904593176
2023,2024,2023→2024,False,Politechnika Wroclawska,6,3,0.0,1e-06,3,Politechnika Gdanska,True,0.14116981368857134,6,6,False,0.21129329372629746,1.4967314059960617,True,6.1581779655651925,5.046211753570362,3.6813561094484637,5.838372787715479,5.216272835277891,5.5013174677084775,5.548763670019885
2023,2024,2023→2024,False,Politechnika Wroclawska,6,3,0.25,0.007881213846097357,3,Politechnika Gdanska,True,0.16384575979645088,6,6,False,0.21129329372629746,1.2895865842899545,True,7.262024925229787,5.837727265675174,4.092155942410525,6.774379453017193,6.054775717420946,6.33652584495662,6.49526276505854
2023,2024,2023→2024,False,Politechnika Wroclawska,6,3,0.5,0.015762427692194714,3,Politechnika Gdanska,True,0.18677098105190534,5,6,False,0.21129329372629746,1.1312961603364773,True,8.435813802085757,6.6692153147502875,4.603867681045171,7.647622550068683,6.871406671231773,7.2105334193857455,7.369047162729592
2023,2024,2023→2024,False,Politechnika Slaska,7,1,0.0,1e-06,6,Politechnika Wroclawska,True,0.07858212846549976,7,7,False,0.0627228445128295,0.7981820515381811,True,3.435785726054025,2.766523437501245,2.5150828459419627,2.832860927434011,2.9206229541666406,2.973641612462885,3.2511394956496464
2023,2024,2023→2024,False,Politechnika Slaska,7,1,0.25,0.003016126330320862,6,Politechnika Wroclawska,True,0.087228146425781,7,7,False,0.0627228445128295,0.7190665752160388,True,3.861727799702047,3.087459962352712,2.787890149268657,3.197157470979417,3.2442120904640714,3.235040612777351,3.55775173920152
2023,2024,2023→2024,False,Politechnika Slaska,7,1,0.5,0.006032252660641724,6,Politechnika Wroclawska,True,0.0954924482587533,7,7,False,0.0627228445128295,0.6568356519970155,True,4.225986590434733,3.4266223278009322,3.0699060743713535,3.410433193118656,3.5548063056352497,3.4732906263907015,3.978894317325282
2023,2024,2023→2024,False,Politechnika Slaska,7,2,0.0,1e-06,5,Politechnika Lodzka,True,0.11323677306175743,7,7,False,0.11084193099564608,0.978851021612871,True,5.116001375945567,4.082451704501855,3.5135545604801477,4.122435515205147,4.200283249070413,4.1871714873983334,4.568529421196043
2023,2024,2023→2024,False,Politechnika Slaska,7,2,0.25,0.0006673886868077405,5,Politechnika Lodzka,True,0.11476833635300986,7,7,False,0.11084193099564608,0.9657884266503023,True,5.2308194854115255,4.058467865723814,3.5453997923818092,4.138914001972038,4.265337273745706,4.157276421401546,4.765349754216941
2023,2024,2023→2024,False,Politechnika Slaska,7,2,0.5,0.001334777373615481,5,Politechnika Lodzka,True,0.1168302674051694,7,7,False,0.11084193099564608,0.9487432790960268,True,5.222656536961484,4.105611813458243,3.6152891190511127,4.250769224136974,4.3417541125520875,4.366313565384994,4.827633666449027
2023,2024,2023→2024,False,Politechnika Slaska,7,3,0.0,1e-06,4,Politechnika Poznanska,True,0.12073488195331761,7,7,False,0.1211348402987594,1.003312699188263,True,5.508085937500207,4.236636228038593,3.7274921007499406,4.38098687981342,4.473724969971049,4.438679686295599,4.96766384857838
2023,2024,2023→2024,False,Politechnika Slaska,7,3,0.25,0.008569123634570602,4,Politechnika Poznanska,True,0.1451808525918607,7,7,False,0.1211348402987594,0.8343720135002886,True,6.6433398437510895,5.0581177502517445,4.28676375899304,5.212212450298425,5.3823089371903166,5.453986841207914,6.066098913315166
2023,2024,2023→2024,False,Politechnika Slaska,7,3,0.5,0.017138247269141205,4,Politechnika Poznanska,True,0.16961519677707165,7,7,False,0.1211348402987594,0.7141744525283847,True,7.919401442445595,5.830619718597352,5.037262933869069,6.091118700289988,6.261835582235687,6.204481598665446,7.1272843786856885
2023,2024,2023→2024,False,Politechnika Krakowska,8,1,0.0,1e-06,7,Politechnika Slaska,True,0.0812724382107706,9,9,False,0.16069596335151445,1.9772504294108686,True,3.433548870343148,3.0162808083481982,2.5869487786504997,3.1033317864763155,2.828040636445861,3.187464587232708,3.2686645393529776
2023,2024,2023→2024,False,Politechnika Krakowska,8,1,0.25,0.006899675056094373,7,Politechnika Slaska,True,0.10333168704010225,8,9,False,0.16069596335151445,1.555147002382237,True,4.3798758204925345,3.8637950737978652,3.253945951318671,4.044658541792728,3.584336700793289,3.9878257212555166,4.118798410791147
2023,2024,2023→2024,False,Politechnika Krakowska,8,1,0.5,0.013799350112188746,7,Politechnika Slaska,True,0.12533598875042065,8,9,False,0.16069596335151445,1.2821214796614044,True,5.393190104166509,4.704346376797125,3.842166898212196,4.77763208663427,4.302622066689354,4.845466294371715,5.127827155850961
2023,2024,2023→2024,False,Politechnika Krakowska,8,2,0.0,1e-06,6,Politechnika Wroclawska,True,0.1709827054528719,8,9,False,0.2331510772344651,1.3635945028295784,True,7.574550787599393,6.32965839120288,5.002444127333883,6.521810968607383,5.686125862107161,6.716755816140924,7.064499917606076
2023,2024,2023→2024,False,Politechnika Krakowska,8,2,0.25,0.003016126330320862,6,Politechnika Wroclawska,True,0.17997172707828316,8,9,False,0.2331510772344651,1.2954872469110121,True,8.06983766946665,6.67851450350912,5.201029216619435,6.802145250849478,6.059163387602872,7.066075469093203,7.362786230219159
2023,2024,2023→2024,False,Politechnika Krakowska,8,2,0.5,0.006032252660641724,6,Politechnika Wroclawska,True,0.19086664341821735,8,9,False,0.2331510772344651,1.2215391493190155,True,8.55422763282645,7.065246243376216,5.43661518437677,7.396136407060178,6.317898088556861,7.450097474577172,7.844031729326906
2023,2024,2023→2024,False,Politechnika Krakowska,8,3,0.0,1e-06,5,Politechnika Lodzka,True,0.21047626888196086,8,9,False,0.2900712758853459,1.378166181993769,True,9.552066017564295,7.745101071084975,5.895785511780072,8.0553160945603,6.922808692416482,8.256024961987057,8.720000531567528
2023,2024,2023→2024,False,Politechnika Krakowska,8,3,0.25,0.0006673886868077405,5,Politechnika Lodzka,True,0.21328921062899142,8,9,False,0.2900712758853459,1.359990385964314,True,9.677858072916546,7.856620816540766,5.851662108871258,8.265542381883712,6.974474891978888,8.37739986155373,8.840258899525805
2023,2024,2023→2024,False,Politechnika Krakowska,8,3,0.5,0.001334777373615481,5,Politechnika Lodzka,True,0.2151820278157371,8,9,False,0.2900712758853459,1.3480274297523462,True,9.740502123617576,7.8861814726879755,6.049947561662727,8.226095002481076,7.033289766649176,8.516108064564786,8.92760018766805
2023,2024,2023→2024,False,Politechnika Lubelska,9,1,0.0,1e-06,8,Politechnika Krakowska,True,0.018106438866868153,11,11,False,0.09359987407349162,5.169424797537864,True,0.681573510242002,0.762877604168477,0.5598410635695994,0.7380071987892811,0.6854666837179835,0.703035642496197,0.6400830138036662
2023,2024,2023→2024,False,Politechnika Lubelska,9,1,0.25,0.006429134376620627,8,Politechnika Krakowska,True,0.037754996235633984,11,11,False,0.09359987407349162,2.4791387473414717,True,1.5700382982522103,1.4424023437507816,1.2778093294262494,1.3195397795324304,1.4275705613095213,1.5117218095288154,1.418312440624775
2023,2024,2023→2024,False,Politechnika Lubelska,9,1,0.5,0.012858268753241253,8,Politechnika Krakowska,True,0.05774391358998138,11,11,False,0.09359987407349162,1.620947875790173,True,2.493657321230795,2.191833117197506,1.8571797170715887,2.019308751215132,2.183022163410475,2.2959884601890748,2.181115129469741
2023,2024,2023→2024,False,Politechnika Lubelska,9,2,0.0,1e-06,7,Politechnika Slaska,True,0.09821090899821959,10,11,False,0.23050312416213853,2.347021593765283,True,4.339169764646952,3.822773437501148,3.1657702769074203,3.226818032408152,3.614912125539449,3.909707694567005,3.771468609033035
2023,2024,2023→2024,False,Politechnika Lubelska,9,2,0.25,0.006899675056094373,7,Politechnika Slaska,True,0.12009364097460976,8,11,False,0.23050312416213853,1.9193616105857894,True,5.429103545400584,4.699311106499077,3.784052899878787,3.770516252494127,4.396821476520596,4.951082517496724,4.503890484034889
2023,2024,2023→2024,False,Politechnika Lubelska,9,2,0.5,0.013799350112188746,7,Politechnika Slaska,True,0.14218092678003724,8,11,False,0.23050312416213853,1.6211958198777339,True,6.4700693537695395,5.540090323483976,4.309416091568763,4.44039696769315,5.168060828908915,5.976246506267769,5.374680813723154
2023,2024,2023→2024,False,Politechnika Lubelska,9,3,0.0,1e-06,6,Politechnika Wroclawska,True,0.18613824020888517,8,11,False,0.2982444887536706,1.602274140010023,True,8.808684466735766,7.263661684473033,5.402672324626323,5.671532208266738,6.691070140647604,7.786850382507405,7.025676994873942
2023,2024,2023→2024,False,Politechnika Lubelska,9,3,0.25,0.003016126330320862,6,Politechnika Wroclawska,True,0.1957404288023123,8,11,False,0.2982444887536706,1.5236734208592242,True,9.287450730015223,7.631367187498922,5.551935948399489,5.86941814409665,7.0296652109976705,8.305998554103782,7.414093429366053
2023,2024,2023→2024,False,Politechnika Lubelska,9,3,0.5,0.006032252660641724,6,Politechnika Wroclawska,True,0.20590859585496443,8,11,False,0.2982444887536706,1.4484314630737645,True,9.848104223108711,8.05692242263431,5.786476009648556,6.169365771660784,7.3404426975541615,8.772590306860529,7.72654673403288
2023,2024,2023→2024,False,PJATK,10,1,0.0,1e-06,9,Politechnika Lubelska,True,0.05783083113679764,10,8,False,0.0,0.0,True,2.350260416666741,2.0825116164512214,2.0378017856955033,2.268601320041023,2.1201032193604474,2.3657561284501716,2.0475946507562237
2023,2024,2023→2024,False,PJATK,10,1,0.25,0.0014405888579656079,9,Politechnika Lubelska,True,0.06233909084919134,10,8,False,0.0,0.0,True,2.4708271614838324,2.2555544211675826,2.192125983653148,2.463913820041017,2.2920527457127804,2.561068628450199,2.231646011513644
2023,2024,2023→2024,False,PJATK,10,1,0.5,0.0028811777159312157,9,Politechnika Lubelska,True,0.06697897814374315,10,8,False,0.0,0.0,True,2.692057291666722,2.47598448402917,2.4074579708057264,2.7080544450409296,2.449030910766825,2.596457887784392,2.3696845320843707
2023,2024,2023→2024,False,PJATK,10,2,0.0,1e-06,8,Politechnika Krakowska,True,0.07661203588438102,10,8,False,0.0,0.0,True,3.0459676053275446,2.7979168302360913,2.682933377841079,3.04985132004102,2.7644510054222637,3.14700612845021,2.7463105548536593
2023,2024,2023→2024,False,PJATK,10,2,0.25,0.006429134376620627,8,Politechnika Krakowska,True,0.09758659059907802,10,8,False,0.0,0.0,True,3.9615885416667203,3.5617448397299523,3.4046414013303994,3.954552667167719,3.4972783723948186,3.9770842534502395,3.401909982435436
2023,2024,2023→2024,False,PJATK,10,2,0.5,0.012858268753241253,8,Politechnika Krakowska,True,0.11925592043077755,9,8,False,0.0,0.0,True,4.842984112655184,4.211484789356468,4.130793519404962,5.002976320041098,4.207526374179982,4.926742999052843,4.118172459298142
2023,2024,2023→2024,False,PJATK,10,3,0.0,1e-06,7,Politechnika Slaska,True,0.16267777140547404,8,8,False,0.16055859472544287,0.9869731638089071,True,6.807458244553409,5.711535007960677,5.415181548169112,6.931588148425064,5.619525655763702,6.8249572456210075,5.490650028608535
2023,2024,2023→2024,False,PJATK,10,3,0.25,0.006899675056094373,7,Politechnika Slaska,True,0.1863759735746489,8,8,False,0.16055859472544287,0.8614768934319453,True,7.90445963541684,6.483576000785829,6.095675969712266,7.986839502644741,6.367810581245159,7.959586670330382,6.163756406869858
2023,2024,2023→2024,False,PJATK,10,3,0.5,0.013799350112188746,7,Politechnika Slaska,True,0.21057991675081114,8,8,False,0.16055859472544287,0.7624591993520408,True,9.029463929824653,7.153889020238413,6.757352796516402,9.230871585905371,7.109285097900964,9.079623315950297,6.8467046963517575
2023,2024,2023→2024,False,WAT,11,1,0.0,1e-06,10,PJATK,True,0.02091896650894933,12,10,False,0.0,0.0,True,0.7575486851324191,0.8002404142217312,0.7819596105012594,0.8261906393092489,0.7596273279319998,0.8120311532702762,0.7945355819381161
2023,2024,2023→2024,False,WAT,11,1,0.25,0.0045507373212628766,10,PJATK,True,0.03482273731425635,11,10,False,0.0,0.0,True,1.3109890587744948,1.393620451448807,1.2188866969101597,1.2583221014498103,1.336751059575847,1.345621421913945,1.3411563549272394
2023,2024,2023→2024,False,WAT,11,1,0.5,0.009101474642525753,10,PJATK,True,0.04978300639049462,11,10,False,0.0,0.0,True,1.952251236463104,1.8759673646688957,1.8467500101324141,1.9295479088210221,1.8445504910881927,1.8008006845302793,1.9167807535677457
2023,2024,2023→2024,False,WAT,11,2,0.0,1e-06,9,Politechnika Lubelska,True,0.0794290144465398,10,10,False,0.036818409831263395,0.46353854555307694,True,3.1992343994887915,2.938494111196499,2.899626007771172,3.090900426751786,2.8912610385963045,2.8942232176190075,3.085841881129056
2023,2024,2023→2024,False,WAT,11,2,0.25,0.0014405888579656079,9,Politechnika Lubelska,True,0.08394178259439446,10,10,False,0.036818409831263395,0.43861839352601606,True,3.3975011758059477,3.0757845993021116,2.9630643871081386,3.3106269892512143,3.0725832400287256,3.019862798198958,3.3404225480289846
2023,2024,2023→2024,False,WAT,11,2,0.5,0.0028811777159312157,9,Politechnika Lubelska,True,0.0886818354560631,10,10,False,0.036818409831263395,0.4151741970823874,True,3.6412451007514766,3.2682848659793873,3.192112555172333,3.386362407592025,3.2060883933393347,3.1745085501860393,3.562413129898781
2023,2024,2023→2024,False,WAT,11,3,0.0,1e-06,8,Politechnika Krakowska,True,0.09753363711059654,10,10,False,0.05627445794540338,0.5769748736181339,True,4.032552083333341,3.5539993340629294,3.5874142471908566,3.717407372581427,3.5582368803776188,3.4345104788567005,3.8846036642073143
2023,2024,2023→2024,False,WAT,11,3,0.25,0.006429134376620627,8,Politechnika Krakowska,True,0.11924727046650506,10,10,False,0.05627445794540338,0.47191401300216856,True,4.95267255295297,4.3635018493281,4.1913440746793595,4.60240080103369,4.257468421054589,4.2825097171317665,4.83886517811194
2023,2024,2023→2024,False,WAT,11,3,0.5,0.012858268753241253,8,Politechnika Krakowska,True,0.14026713274652428,10,10,False,0.05627445794540338,0.4011948975038689,True,5.9188135297726445,5.111917150324441,4.902142594175974,5.398029333003429,4.968321818236465,4.968525293893455,5.7484299385211655
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,1,0.0,1e-06,11,WAT,True,0.03359273944842395,13,14,False,0.09355786273877717,2.7850620186073147,True,1.2935941265768354,1.3270963541665015,1.2863517250449874,1.2197936189139946,1.2726549138335597,1.2144044802747,1.2700885537061557
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,1,0.25,0.0016177776014888318,11,WAT,True,0.039266967155687796,13,14,False,0.09355786273877717,2.3826098503567614,True,1.3888020833333319,1.4905193942094441,1.5505520030559605,1.5509654609776713,1.4596430929446291,1.4848931555576372,1.4571742474198957
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,1,0.5,0.0032355552029776635,11,WAT,True,0.04412212867746194,12,14,False,0.09355786273877717,2.120429488402438,True,1.6546147151150068,1.7000789326286403,1.6871283102441015,1.5899971713474292,1.6642358177384797,1.688191195306693,1.6868434570485757
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,2,0.0,1e-06,10,PJATK,True,0.05462728083032911,12,14,False,0.1388421073616895,2.541625818662463,True,2.078594591928703,2.002634402196546,2.0764090646622657,2.114758022056129,2.074110676231511,2.0342095618081313,2.0704295082007773
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,2,0.25,0.0045507373212628766,10,PJATK,True,0.07012820952804702,12,14,False,0.1388421073616895,1.9798324853304732,True,2.707161458333333,2.6169726562524365,2.6216919373277303,2.6389563573140373,2.579577863176963,2.6902320089796374,2.6969351469120664
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,2,0.5,0.009101474642525753,10,PJATK,True,0.08541210383002727,12,14,False,0.1388421073616895,1.6255554088445074,True,3.3118859484605565,3.166289062500638,3.1354355414602963,3.303505250323263,3.113308246710278,3.2427056555573266,3.3175847634398847
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,3,0.0,1e-06,9,Politechnika Lubelska,True,0.11597385706170105,11,14,False,0.17731968602440124,1.528962565503557,True,4.709114583333334,4.312341982729623,4.215504674582449,4.325030899220433,4.148756024828549,4.461143319090787,4.487421695700772
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,3,0.25,0.0014405888579656079,9,Politechnika Lubelska,True,0.1208039873254023,11,14,False,0.17731968602440124,1.4678297459401406,True,4.904427083333321,4.484648437501281,4.363511925236208,4.4513558992863524,4.3027521375399225,4.679607636120703,4.743769351951036
2023,2024,2023→2024,False,Uniwersytet Morski w Gdyni,12,3,0.5,0.0028811777159312157,9,Politechnika Lubelska,True,0.12573228153316113,11,14,False,0.17731968602440124,1.4102956206806303,True,5.099739583333319,4.638084964238059,4.513701948096283,4.622836712531414,4.46996583442213,4.951007214913111,4.932514439110525
2023,2024,2023→2024,False,ZUT,13,1,0.0,1e-06,12,Uniwersytet Morski w Gdyni,True,0.01439989047651385,14,12,False,0.0,0.0,True,0.5331018940169969,0.5543822742379745,0.5566843384486653,0.5793601954909744,0.5331479402502004,0.546709408456092,0.5033264643165059
2023,2024,2023→2024,False,ZUT,13,1,0.25,0.002603049753034048,12,Uniwersytet Morski w Gdyni,True,0.02210180573540095,14,12,False,0.0,0.0,True,0.791606702169579,0.8827734375010499,0.8792649280136677,0.8716440725791086,0.8241875289609069,0.8013579891299694,0.7903405229662208
