name,rank,wsk,year,Prestiz,Prestiz_rel,Absolwenci,Absolwenci_rel,PotencjalNaukowy,PotencjalNaukowy_rel,Innowacyjnosc,Innowacyjnosc_rel,EfektywnoscNaukowa,EfektywnoscNaukowa_rel,WarunkiKsztalcenia,WarunkiKsztalcenia_rel,Umiedzynarodowienie,Umiedzynarodowienie_rel,canonical
Polsko-Japońska Akademia Technik Komputerowych w Warszawie,28=,64.87,2026,2.6116666666666664,2.6116666666666664,83.74,87.53920133807233,59.600769230769224,65.93903186274508,5.83,8.699220352892901,48.99400000000001,78.18815331010454,5.3100000000000005,6.321052318314386,58.626999999999995,86.95615631056442,PJATK
Politechnika Lubelska,35,62.17,2026,8.553333333333335,8.553333333333335,64.77,67.70855111854483,76.14153846153846,84.23883442265794,58.65625,87.52378110195099,35.45733333333333,56.58536585365854,27.839999999999996,33.14088447116243,26.763666666666666,39.696139698611724,Politechnika Lubelska
Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,36,61.46,2026,11.256666666666666,11.256666666666666,64.99,67.93853230190255,68.27230769230769,75.53274782135077,33.26875,49.641884582385195,35.56433333333334,56.756124158842475,49.075,58.4191417177549,27.312666666666665,40.510422022703004,ZUT
Politechnika Białostocka,43=,58.1,2026,8.558333333333334,8.558333333333334,61.26,64.03930587497386,67.38,74.54554738562092,18.567500000000003,27.705450069011828,32.442,51.77327978296141,38.025,45.26516278792929,39.968333333333334,59.28143416524939,Politechnika Bialostocka
Politechnika Opolska,45,57.58,2026,7.591666666666666,7.591666666666666,66.43,69.44386368388041,71.09307692307692,78.65349264705883,20.25875,30.229044652516134,35.109,56.029470436471,29.809999999999995,35.48598297720373,30.345666666666666,45.00899814104339,Politechnika Opolska
Wojskowa Akademia Techniczna im. J. Dąbrowskiego w Warszawie,46=,56.55,2026,9.741666666666665,9.741666666666665,77.315,80.82270541501148,66.82692307692308,73.9336533224401,17.875,26.672137874435784,33.77033333333333,53.89312977099237,49.985,59.50241057079936,9.589333333333332,14.222995688802754,WAT
Politechnika Częstochowska,50=,54.69,2026,6.255,6.255,59.195000000000014,61.88061885845705,57.900000000000006,64.05739379084969,23.105,34.476069683291676,31.143000000000004,49.70024204058836,50.95,60.6511517171597,28.316666666666666,41.99956492504845,Politechnika Czestochowska
Politechnika Koszalińska,53-61,,2026,3.3633333333333333,3.3633333333333333,64.10000000000001,67.00815387831905,65.34384615384616,72.29285811546842,19.27375,28.759279292722052,26.584333333333333,42.425193499481345,35.97,42.818879828581636,20.566333333333333,30.504192540442197,Politechnika Koszalinska
Politechnika Rzeszowska im. Ignacego Łukasiewicza,53-61,,2026,9.156666666666666,9.156666666666666,59.09,61.77085511185448,59.673846153846156,66.01988017429194,36.93625,55.11433580781139,32.36066666666667,51.64348219272814,27.455000000000002,32.68257841795131,11.524333333333335,17.09300715896057,Politechnika Rzeszowska
Politechnika Bydgoska im. Jana i Jędrzeja Śniadeckich,62-70,,2026,5.14,5.14,66.22500000000001,69.22956303575162,55.00461538461538,60.85409858387799,40.605000000000004,60.588652217704336,31.961333333333336,51.00619730297631,25.839999999999996,30.76007380513064,10.329333333333333,15.320571134754578,Politechnika Bydgoska
Politechnika Świętokrzyska w Kielcach,62-70,,2026,3.503333333333334,3.503333333333334,52.92499999999999,55.32615513276185,68.99307692307693,76.33016748366013,24.295,36.251725295631736,27.616666666666667,44.07266537223715,25.65,30.53389679185763,20.53266666666667,30.454257801684943,Politechnika Swietokrzyska
Uniwersytet Morski w Gdyni,62-70,,2026,3.8866666666666667,3.8866666666666667,62.99000000000001,65.8477942713778,53.97846153846154,59.718818082788665,14.32375,21.373148804416758,36.513,58.27007474000585,27.74,33.021843937860844,14.380666666666665,21.329549499663806,Uniwersytet Morski w Gdyni
Politechnika Morska w Szczecinie,71-80,,2026,2.185,2.185,49.885,52.1482333263642,54.91384615384615,60.75367647058824,13.2275,19.73738202708248,29.108333333333334,46.453174455408686,25.915,30.84935420510684,24.94,36.99125894870071,Politechnika Morska w Szczecinie
Uniwersytet Bielsko-Bialski,81-93,,2026,2.09,2.09,64.825,67.76604641438426,56.27692307692307,62.26171023965141,14.64375,21.85063602790316,21.658,34.563396015639555,19.725,23.48074519373847,9.789333333333333,14.519637701222168,Uniwersytet Bielsko-Bialski
Uniwersytet Radomski im. Kazimierza Pułaskiego,81-93,,2026,1.5066666666666666,1.5066666666666666,59.98,62.701233535438,50.48692307692308,55.85597086056645,12.09125,18.0419293468124,20.471666666666668,32.670159853179776,17.32,20.61782036783525,18.800666666666665,27.885337974132817,Uniwersytet Radomski
