name,rank,wsk,year,Prestiz,Prestiz_rel,Absolwenci,Absolwenci_rel,PotencjalNaukowy,PotencjalNaukowy_rel,Innowacyjnosc,Innowacyjnosc_rel,EfektywnoscNaukowa,EfektywnoscNaukowa_rel,WarunkiKsztalcenia,WarunkiKsztalcenia_rel,Umiedzynarodowienie,Umiedzynarodowienie_rel,canonical
Uniwersytet SWPS,24=,62.1,2024,18.715,18.715,54.065,54.065,75.9423076923077,88.64993489875634,5.7775,9.68810262429781,50.459999999999994,78.19255264748267,10.815,13.183397330407754,32.70666666666666,49.14772869572187,
Akademia WSB w Dąbrowie Górniczej,24=,62.0,2024,2.845,2.845,51.94,51.94,65.70923076923077,76.70453014861042,10.3525,17.359771946004862,41.596,64.45694450901088,17.78,21.673675870055465,66.54766666666666,100.0,
Uniwersytet Śląski w Katowicach,26=,60.5,2024,17.761666666666667,17.761666666666667,43.574999999999996,43.575,69.61538461538461,81.26431104925244,38.81375,65.0855202481764,36.355000000000004,56.3355182619745,42.464999999999996,51.764490766136404,30.064999999999998,45.17814298522864,
Uniwersytet Opolski,26=,60.1,2024,5.881666666666667,5.881666666666666,42.089999999999996,42.09,59.818461538461534,69.8280429219234,10.98375,18.418294625639305,53.678999999999995,83.1806982474083,28.560000000000002,34.81440848418358,37.162666666666674,55.84368097053242,
Uniwersytet Przyrodniczy we Wrocławiu,26=,60.0,2024,13.206666666666665,13.206666666666665,36.4,36.4,65.01384615384616,75.8927849863063,22.89,38.38349962270478,46.827000000000005,72.56287480823765,42.315,51.58164198208082,29.159333333333333,43.81721372650181,
Uniwersytet Łódzki,29=,59.9,2024,18.64666666666667,18.64666666666667,54.0,54.0,62.92307692307692,73.45216181026355,19.9125,33.390626310052824,35.6,55.165574202346086,39.425000000000004,48.058755409276536,38.01700000000001,57.127472538481214,
Politechnika Krakowska im. Tadeusza Kościuszki,29=,59.8,2024,13.9,13.9,57.405,57.405,72.41999999999999,84.53823014412066,18.955,31.785025572231067,41.361000000000004,64.09278973548417,32.525,39.647711342719575,24.07433333333334,36.17607429261233,Politechnika Krakowska
Szkoła Główna Gospodarstwa Wiejskiego w Warszawie,29=,59.8,2024,24.834999999999997,24.834999999999994,51.0,51.0,59.652307692307694,69.63408611323126,19.7075,33.04686844973589,40.15599999999999,62.2255280244216,36.205,44.13360151154995,30.761333333333333,46.224510751691774,
Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,29=,59.7,2024,6.065,6.065,67.06,67.06,60.02538461538461,70.06959098460017,27.435,46.004862916072774,42.342999999999996,65.61449181039157,57.875,70.54915584811361,9.23,13.869757517168146,WAT
Politechnika Lubelska,33,59.3,2024,6.676666666666667,6.676666666666666,53.56999999999999,53.56999999999999,72.93769230769232,85.14254927490684,53.04,88.94105810346272,36.175,56.05659120140083,25.195,30.712500761869936,27.160666666666668,40.81385272711791,Politechnika Lubelska
Uniwersytet Przyrodniczy w Poznaniu,34,58.2,2024,14.12,14.12,44.355,44.355,65.90846153846154,76.9370987294033,23.0475,38.64760627148486,43.29099999999999,67.08350766274617,47.81,58.28000243798379,16.71366666666667,25.11533086559509,
Śląski Uniwersytet Medyczny w Katowicach,35=,57.3,2024,7.8183333333333325,7.8183333333333325,67.13000000000001,67.13000000000001,55.473076923076924,64.75553360571095,15.17,25.438081663452667,43.268,67.047866982784,40.595,49.4849759249101,17.584,26.42316535015002,
Uniwersytet Ekonomiczny w Poznaniu,35=,56.8,2024,10.271666666666667,10.271666666666668,72.22500000000001,72.22500000000001,53.54538461538462,62.505275445606785,10.3275,17.31785025572231,37.728,58.463111896239134,37.785000000000004,46.05960870360213,26.64966666666667,40.04598207800925,
Polsko-Japońska Akademia Technik Komputerowych,37,56.5,2024,7.015,7.015,65.365,65.365,52.30076923076923,61.05239527679252,0.98,1.643330259076046,42.842999999999996,66.38928920087396,7.630000000000001,9.300908148960811,49.35833333333333,74.16989325946815,PJATK
Akademia Ekonomiczno-Humanistyczna w Warszawie,38,55.9,2024,3.14,3.14,48.75,48.75,53.24846153846154,62.15866744488843,8.0625,13.519745116123081,42.043,65.14961337610215,3.5050000000000003,4.272566587432195,62.922,94.55177491822904,
Katolicki Uniwersytet Lubelski Jana Pawła II,39=,55.6,2024,9.905,9.905,34.715,34.715,70.56769230769231,82.3759709064787,11.52,19.317514882200047,45.308,70.20904033595215,38.13,46.480160906929974,21.001333333333335,31.558331621945182,
Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,39=,55.4,2024,5.998333333333334,5.998333333333334,56.26000000000001,56.26000000000001,61.62153846153846,71.93283347550845,22.25375,37.31659260501383,38.291000000000004,59.335533757922306,44.23,53.916011458523805,18.090333333333334,27.184023481915222,ZUT
Uczelnia Łazarskiego w Warszawie,41=,55.0,2024,5.693333333333334,5.693333333333333,59.13500000000001,59.13500000000001,59.085384615384626,68.9722982983882,2.4875,4.171208183113943,36.434,56.4579362496707,13.689999999999998,16.687999024806484,51.157999999999994,76.87422048356316,
Politechnika Opolska,41=,54.5,2024,4.396666666666667,4.396666666666667,53.69499999999999,53.69499999999999,60.38846153846154,70.49342252952005,30.9675,51.9283977529974,36.955,57.26527513055336,29.255000000000003,35.6616078503078,26.45733333333333,39.75696618463959,Politechnika Opolska
Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,43=,53.9,2024,7.663333333333333,7.663333333333332,48.94,48.94,65.51615384615386,76.47914515332465,22.83,38.28288756602666,43.09100000000001,66.77358870655324,24.675,30.078624977143903,15.966333333333333,23.992326302449875,
Społeczna Akademia Nauk w Łodzi,43=,53.9,2024,2.1366666666666667,2.1366666666666667,55.044999999999995,55.04499999999999,50.856153846153845,59.36604857899699,5.1875,8.698750733629579,41.892,64.91562456417648,5.33,6.497226793441824,52.606666666666676,79.05110622461096,
Akademia Wychowania Fizycznego im. J. Kukuczki w Katowicach,43=,53.5,2024,3.3499999999999996,3.3499999999999996,44.525,44.525,85.66538461538462,100.0,15.0475,25.232665381068163,37.589999999999996,58.24926781646599,22.905,27.921009325287987,19.886,29.882339976858695,
Uniwersytet Ekonomiczny w Krakowie,46=,53.3,2024,10.1,10.1,63.745000000000005,63.745,53.382307692307684,62.314910429668195,10.985,18.42039071015343,33.278,51.56741512094587,36.55,44.55415371487779,27.866666666666667,41.87474642236392,
Politechnika Białostocka,46=,53.0,2024,5.058333333333334,5.058333333333334,52.9,52.9,59.05,68.93099268172226,40.865,68.5251949358598,31.833000000000002,49.32825066245177,31.420000000000005,38.30072530017676,24.836666666666666,37.321619090075785,Politechnika Bialostocka
Uniwersytet Ekonomiczny we Wrocławiu,48=,52.3,2024,8.753333333333334,8.753333333333334,65.845,65.845,52.55692307692308,61.35141202352624,11.1225,18.650960006707468,31.280000000000005,48.471324748578255,37.38,45.56591698665205,27.279,40.99167013118417,
Uniwersytet Marii Curie-Skłodowskiej w Lublinie,48=,52.2,2024,14.013333333333334,14.013333333333332,38.6,38.6,64.52923076923076,75.32707762762087,22.808749999999996,38.24725412928648,32.638,50.57567446112841,41.49,50.575973669775095,22.33833333333333,33.56741784084591,
Akademia Finansów i Biznesu Vistula,50=,51.6,2024,2.748333333333333,2.748333333333333,51.24,51.24,55.0,64.20329546985138,7.105,11.914144378301332,30.205000000000002,46.80551035904111,8.175,9.96525873102944,62.42,93.79742840971134,
Uniwersytet w Białymstoku,50=,51.5,2024,5.515000000000001,5.515,39.665,39.665,62.78769230769231,73.29412292910699,24.78875,41.56745199966462,37.688,58.401128105000545,32.755,39.92807947827148,21.392333333333333,32.14588039650777,
Uniwersytet Zielonogórski,50=,51.3,2024,8.216666666666667,8.216666666666667,53.725,53.725,58.07230769230769,67.78970053427916,11.85125,19.872977278443866,37.775,58.53594285094448,34.27,41.774852197232896,16.91866666666667,25.42338073461129,
Uniwersytet Warmińsko-Mazurski w Olsztynie,50=,51.2,2024,14.586666666666666,14.586666666666666,41.43,41.43,61.174615384615386,71.41112557805414,16.5575,27.764735474134316,34.794999999999995,53.91815040366943,46.11,56.207716218687146,14.165333333333335,21.285995501971023,
Politechnika Częstochowska,50=,51.2,2024,4.976666666666667,4.976666666666667,48.475,48.475,53.02153846153847,61.89377272931352,20.11875,33.73648025488387,32.123999999999995,49.77918274371251,44.964999999999996,54.81197050039617,27.207333333333334,40.883977900552495,Politechnika Czestochowska
Collegium Civitas w Warszawie,55-60,,2024,4.201666666666667,4.201666666666667,53.544999999999995,53.54499999999999,46.65461538461538,54.46145557401337,2.2025,3.693300913892848,30.837999999999997,47.78640385539181,9.575,11.671847382214908,60.465333333333334,90.86018543099435,
Politechnika Bydgoska im. Jana i Jędrzeja Śniadeckich,55-60,,2024,3.438333333333334,3.438333333333334,58.13,58.13,55.97769230769231,65.34458761729447,39.370000000000005,66.0182778569632,32.231,49.944989385275754,26.98,32.888401292131405,13.951,20.96392059826791,Politechnika Bydgoska
Politechnika Koszalińska,55-60,,2024,2.266666666666667,2.266666666666667,50.73500000000001,50.73500000000001,56.31461538461538,65.73788892380908,20.93375,35.10312735809507,30.076,46.605612632296655,31.4,38.27634546230268,26.569666666666667,39.925767494978544,Politechnika Koszalinska
Uniwersytet Morski w Gdyni,55-60,,2024,2.445,2.445,49.07,49.07,48.060769230769246,56.10290486238945,23.97375,40.20080489645342,42.54900000000001,65.93370833527034,22.03,26.85439141829707,12.058,18.11934302730374,Uniwersytet Morski w Gdyni
Uniwersytet Przyrodniczy w Lublinie,55-60,,2024,8.233333333333333,8.233333333333333,25.55,25.55,60.896153846153844,71.08606833385713,16.4575,27.597048713004106,39.053999999999995,60.51787457579842,40.760000000000005,49.68610958737125,17.342666666666666,26.060518024674046,
Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,55-60,,2024,8.846666666666668,8.846666666666668,31.929999999999996,31.929999999999996,64.06,74.77932923270326,20.583750000000002,34.51622369413934,38.769999999999996,60.07778965800443,37.97,46.28512220393735,12.647,19.004422894867343,
Akademia Marynarki Wojennej im. Bohaterów Westerplatte,61-72,,2024,2.841666666666667,2.841666666666667,43.365,43.365,65.27384615384615,76.19629147398194,4.5875,7.6926301668483275,31.330000000000002,48.548804487626484,34.615,42.19540440056074,19.031333333333333,28.598047514813945,
Akademia Pożarnicza,61-72,,2024,1.63,1.63,83.89,83.89,67.94846153846153,79.31845732501233,4.53,7.5962102791984565,30.552000000000003,47.34321974803589,18.455,22.496495398305598,3.6776666666666666,5.526364560740923,
Akademia Wychowania Fizycznego i Sportu w Gdańsku,61-72,,2024,2.4916666666666667,2.4916666666666667,44.875,44.875,62.53692307692309,73.001391819692,2.01,3.3705038987171956,35.577,55.129933522383894,15.815000000000001,19.27835679892729,22.518666666666668,33.83840154676098,
Akademia Wychowania Fizycznego im. B. Czecha w Krakowie,61-72,,2024,2.5116666666666667,2.5116666666666667,38.379999999999995,38.379999999999995,63.050769230769234,73.6012212095362,5.90125,9.895614991196444,39.711000000000006,61.53595834689229,20.475,24.958859023587497,12.814666666666666,19.256372625135867,
Akademia Wychowania Fizycznego im. E. Piaseckiego w Poznaniu,61-72,,2024,2.535,2.535,43.160000000000004,43.16,85.06076923076922,99.29421272392581,3.405,5.709734216483608,30.798,47.72442006415322,21.93,26.732492228926677,18.397666666666666,27.645847838391532,
Akademia Wychowania Fizycznego J. Piłsudskiego w Warszawie,61-72,,2024,2.9199999999999995,2.9199999999999995,44.475,44.475,61.377692307692314,71.64818389978898,4.16,6.9757692630166845,34.02,52.71721444842174,17.65,21.515206923873954,19.188,28.833467739915754,
Akademia Wychowania Fizycznego we Wrocławiu,61-72,,2024,3.295,3.295,39.585,39.585,61.94538461538462,72.31086966282045,3.495,5.860652301500796,34.616,53.64077293787674,25.025,30.50527213994027,16.766666666666666,25.194973026852935,
Politechnika Rzeszowska im. Ignacego Łukasiewicza,61-72,,2024,7.0566666666666675,7.0566666666666675,50.76499999999999,50.76499999999999,54.59307692307693,63.72828087819333,24.021250000000002,40.28045610799027,30.225,46.8365022546604,22.455000000000002,27.37246297312123,14.246,21.407211873193656,Politechnika Rzeszowska
Politechnika Świętokrzyska,61-72,,2024,2.7283333333333335,2.7283333333333335,51.870000000000005,51.87,60.80538461538462,70.98011044762717,10.7525,18.030518990525696,30.670000000000005,47.52607193218974,27.705000000000005,33.772170415066746,22.080333333333336,33.17972581057188,Politechnika Swietokrzyska
Uniwersytet Ekonomiczny w Katowicach,61-72,,2024,5.0216666666666665,5.0216666666666665,59.35,59.35,52.78923076923077,61.622592376419874,8.425,14.12760962522009,29.819999999999997,46.208916368369664,26.195000000000004,31.931492655573848,21.328,32.04920783598724,
Uniwersytet Rzeszowski,61-72,,2024,6.56,6.56,34.285000000000004,34.285000000000004,59.98076923076922,70.01750998967357,15.137500000000001,25.38358346608535,34.681000000000004,53.74149659863946,25.68,31.30371183031633,14.217,21.36363408684502,
Uniwersytet Szczeciński,61-72,,2024,5.391666666666666,5.391666666666665,46.17499999999999,46.17499999999999,62.225384615384606,72.63772280339423,12.46,20.89377043682401,29.93,46.3793717942758,32.4,39.49533735600659,23.06566666666667,34.66036875823346,
Akademia Pedagogiki Specjalnej w Warszawie,73-80,,2024,2.9416666666666664,2.9416666666666664,56.720000000000006,56.720000000000006,50.27692307692307,58.68989359313966,3.865,6.481093317682569,28.661,44.4129360172315,24.65,30.048150179801304,9.215333333333332,13.847718176945849,
Politechnika Morska w Szczecinie,73-80,,2024,2.335,2.335,40.214999999999996,40.214999999999996,51.97384615384616,60.67076729672698,10.0525,16.856711662614234,28.691999999999997,44.4609734554414,22.025,26.84829645882855,27.22666666666667,40.91302975811825,Politechnika Morska w Szczecinie
Uniwersytet Jana Długosza w Częstochowie,73-80,,2024,2.215,2.215,27.5,27.5,58.72307692307691,68.54936470165669,27.708750000000002,46.46390542466672,25.054,38.82354764229154,23.83,29.0485768269641,29.918666666666663,44.95825047710163,
Uniwersytet Jana Kochanowskiego w Kielcach,73-80,,2024,4.088333333333334,4.088333333333334,37.14,37.14,54.902307692307694,64.08925604992592,11.66625,19.56275677035298,28.673000000000002,44.43153115460307,29.790000000000003,36.31376851343939,15.619000000000002,23.47039465445821,
Uniwersytet Kazimierza Wielkiego w Bydgoszczy,73-80,,2024,3.5100000000000002,3.51,44.73,44.73,54.48615384615384,63.603466080007166,40.93125,68.63628741510857,24.470000000000002,37.918584290208116,26.920000000000005,32.81526177850918,15.122999999999998,22.725064239667805,
Uniwersytet Papieski Jana Pawła II w Krakowie,73-80,,2024,4.156666666666666,4.156666666666666,44.580000000000005,44.58000000000001,61.86692307692307,72.21927894760472,0.8225,1.379223610295967,25.531999999999996,39.564253947592704,31.495000000000005,38.392149692204555,11.408333333333333,17.143100434275183,
Uniwersytet Pomorski w Słupsku,73-80,,2024,1.0933333333333333,1.0933333333333333,50.865,50.865,48.81230769230769,56.98020024244601,7.3875,12.387859478494171,24.713000000000005,38.29513582198256,24.7,30.109099774486502,38.233666666666664,57.45305370085603,
Uniwersytet WSB Merito w Poznaniu,73-80,,2024,1.7083333333333333,1.708333333333333,53.72,53.72,54.51153846153847,63.63309837022405,5.055,8.476565775132052,32.77,50.78022097221577,8.739999999999998,10.653989150972144,15.410333333333336,23.156834950386447,
Akademia Bialska im. Jana Pawła II,81-90,,2024,0.725,0.725,48.255,48.255,45.18615384615384,52.74727248237776,4.4125,7.39917833487046,23.575,36.531696961244634,18.345,22.362406289998173,28.88566666666667,43.405979673717596,
Akademia Humanitas w Sosnowcu,81-90,,2024,1.2633333333333334,1.2633333333333334,48.05500000000001,48.05500000000001,44.169999999999995,51.56108292551518,0.045,0.07545904250859393,20.573999999999998,31.88136302356933,9.405,11.464618760285243,37.688333333333325,56.633590959863355,
Akademia Katolicka w Warszawie,81-90,,2024,1.1233333333333333,1.1233333333333333,78.07,78.07,52.14153846153847,60.8665200017959,0.0175,0.029345183197786538,14.592000000000002,22.61168704383804,23.830000000000002,29.0485768269641,10.974666666666668,16.491437215429546,
Krakowska Akademia im. Andrzeja Frycza Modrzewskiego,81-90,,2024,3.9883333333333333,3.9883333333333333,47.185,47.185,44.74461538461538,52.231850222242166,3.365,5.642659512031525,21.319999999999997,33.037360730169056,15.675,19.10769793380874,24.43366666666667,36.7160381280586,
Uniwersytet Bielsko-Bialski,81-90,,2024,0.8966666666666666,0.8966666666666666,54.525,54.525,51.51615384615385,60.13648812463521,7.94875,13.329001425337468,23.277,36.06991771651713,21.285,25.94624245748766,18.200666666666667,27.34981942767841,Uniwersytet Bielsko-Bialski
Uniwersytet Dolnośląski DSW we Wrocławiu,81-90,,2024,2.4683333333333333,2.4683333333333333,49.20000000000001,49.20000000000001,58.51153846153846,68.30242894984958,2.895,4.854531734719544,27.298999999999996,42.30238792555746,4.76,5.802401414030597,21.815,32.78101411018669,
Uniwersytet Ignatianum w Krakowie,81-90,,2024,3.6400000000000006,3.6400000000000006,40.125,40.125,60.93384615384615,71.13006779508821,3.0025,5.034795002934518,24.814,38.451644894859996,23.045,28.091668190406534,10.996,16.52349443757107,
Uniwersytet Komisji Edukacji Narodowej w Krakowie,81-90,,2024,3.526666666666667,3.526666666666667,40.085,40.085,57.86538461538461,67.54815247160238,9.6575,16.194348956149913,26.019,40.31890660592254,19.12,23.3071250076187,17.01066666666667,25.561627505096602,
Uniwersytet Radomski im. Kazimierza Pułaskiego,81-90,,2024,1.6066666666666667,1.6066666666666665,47.77,47.77,49.635384615384616,57.9410048040228,8.63125,14.473463570051143,23.180999999999997,35.92115661754451,22.37,27.268848662156397,21.301000000000002,32.00863541421438,Uniwersytet Radomski
Uniwersytet w Siedlcach,81-90,,2024,1.6600000000000001,1.66,37.385,37.385,50.81538461538461,59.31845732501233,30.754999999999995,51.5720633855957,21.415,33.184572234360715,28.329999999999995,34.53404034863168,17.142,25.75897977890535,
Akademia Górnośląska im. Wojciecha Korfantego w Katowicach,90+,,2024,1.9716666666666665,1.9716666666666667,48.875,48.875,46.92076923076923,54.77214564719615,0.005,0.008384338056510439,16.276,25.22120465498272,10.975,13.378436033400378,20.606333333333332,30.964772118231046,
Akademia im. Jakuba z Paradyża,90+,,2024,1.383333333333333,1.383333333333333,51.42499999999999,51.42499999999999,44.42,51.85291608674179,12.94125,21.70076297476314,13.906,21.548665024096202,33.575,40.92765283110868,12.652999999999999,19.013438988594643,
Akademia Jagiellońska w Toruniu,90+,,2024,0.8916666666666667,0.8916666666666667,53.18000000000001,53.18000000000001,48.60384615384615,56.73685628339244,0.0,0.0,2.799,4.337315791920412,22.105,26.945815810324863,48.51866666666667,72.90814103174166,
Akademia Kujawsko-Pomorska w Bydgoszczy,90+,,2024,0.975,0.975,50.845,50.845,51.78923076923077,60.455259731513486,0.0,0.0,9.526,14.761439883470473,18.18,22.161272627537027,15.446,23.2104306186543,
Akademia Śląska w Katowicach,90+,,2024,1.175,1.175,47.919999999999995,47.91999999999999,46.03230769230769,53.73501548960623,0.0,0.0,9.391,14.552244588040228,26.464999999999996,32.26062046687389,4.631,6.958921675190216,
Akademia Tarnowska,90+,,2024,1.0,1.0,53.56,53.56,51.2223076923077,59.79347191667041,0.0,0.0,10.237,15.86320177273643,11.065,13.488145303833731,5.063,7.608080423556048,
Akademia Wymiaru Sprawiedliwości w Warszawie,90+,,2024,0.024999999999999998,0.025,15.9,15.9,56.22000000000001,65.62744129663719,0.0,0.0,2.802,4.341964576263307,22.74,27.719875662826844,14.368666666666666,21.591540900507407,
Lubelska Akademia WSEI,90+,,2024,0.9833333333333333,0.9833333333333333,41.465,41.465,42.71692307692308,49.86485879764738,12.38625,20.770101450490483,4.369,6.770179598035114,5.455,6.649600780154812,45.019666666666666,67.65025570643598,
Międzyn. Wyższa Szkoła Logistyki i Transportu we Wrocławiu,90+,,2024,0.18333333333333335,0.18333333333333335,40.464999999999996,40.464999999999996,47.28384615384615,55.195977192116004,0.0275,0.04611385931080741,9.656,14.962887204995894,5.45,6.6435058206862925,45.015,67.64324318909254,
Uniwersytet Kaliski im. Prezyd. Stanisława Wojciechowskiego,90+,,2024,1.0366666666666668,1.0366666666666668,55.48500000000001,55.48500000000001,49.01230769230769,57.21366677142728,6.09375,10.218412006372096,12.112,18.768691987045386,22.435,27.34808313524715,10.430333333333332,15.673477156724752,
Uniwersytet WSB Merito w Gdańsku,90+,,2024,0.9,0.9,49.98,49.98,54.25615384615385,63.33497957167871,0.0,0.0,10.667,16.529527528551284,9.329999999999998,11.37319436825745,10.515666666666666,15.801706045290846,
Uniwersytet WSB Merito w Toruniu,90+,,2024,0.6166666666666667,0.6166666666666667,54.525,54.525,44.973846153846154,52.49943878238225,0.0,0.0,10.167,15.754730138068894,3.3950000000000005,4.138477479124765,8.187666666666667,12.30346167909719,
Uniwersytet Warszawski,1,100.0,2025,86.26499999999999,86.26499999999999,70.66,72.52386328646207,83.0476923076923,100.0,25.32125,39.6069997067162,60.383,88.79939999411758,81.84,100.0,47.14266666666666,71.4856880019814,
Uniwersytet Jagielloński w Krakowie,2,98.82,2025,100.0,100.0,64.235,65.9293851996305,77.6676923076923,93.52179470554455,47.96125,75.02004105973214,56.32666666666667,82.83414543279835,69.80999999999999,85.30058651026391,44.885000000000005,68.06223179219678,
Politechnika Warszawska,3,89.88,2025,56.935,56.935,85.23,87.47818946936263,71.50076923076922,86.09603378966673,49.918749999999996,78.08192394173429,53.255,78.31694428376748,59.105,72.22018572825024,41.38433333333333,62.75392865988346,Politechnika Warszawska
Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,4,87.45,2025,49.305,49.305,83.45,85.65123678538438,71.86384615384615,86.5332246531187,63.2875,98.99305895004399,54.775,80.5522603162776,54.975,67.17375366568915,30.663333333333338,46.49693440692275,AGH
Politechnika Gdańska,5,85.32,2025,38.49666666666667,38.49666666666667,79.58,81.67915426460023,81.67076923076924,98.34200922546823,31.02625,48.53064815720012,57.301,84.26700261767272,42.964999999999996,52.498778103616814,44.816,67.95760231701216,Politechnika Gdanska
Uniwersytet im. Adama Mickiewicza w Poznaniu,6,81.42,2025,70.89,70.89,61.225,62.839987683465054,76.61,92.24819844019193,23.137500000000003,36.19122103822466,47.22866666666667,69.4546024961029,59.57000000000001,72.78836754643207,34.359,52.10092953432303,
Politechnika Wrocławska,7,80.06,2025,43.94,43.94,83.36,85.55886277327312,75.41846153846154,90.81343435653287,36.6375,57.30765470720501,48.18066666666667,70.85461622172765,41.39,50.57429130009775,36.35466666666666,55.127097012247205,Politechnika Wroclawska
Politechnika Poznańska,8,78.21,2025,25.090000000000003,25.090000000000003,79.67500000000001,81.77666016627323,71.74846153846154,86.3942868787166,62.09875,97.13363965196989,48.454,71.25658094687202,37.6,45.94330400782013,37.942666666666675,57.535091310699016,Politechnika Poznanska
Politechnika Łódzka,9,77.1,2025,17.75,17.75,81.67,83.82428410140615,73.89538461538463,88.9794557344251,37.27875,58.310685306481574,47.215,69.43450425984568,47.455,57.98509286412512,44.717,67.80748176566031,Politechnika Lodzka
Politechnika Śląska,10,76.56,2025,27.026666666666667,27.026666666666664,74.78,76.75254028533307,72.5,87.29923491598896,44.00125,68.8258871834979,49.059666666666665,72.1472759536858,48.260000000000005,58.96871945259043,33.842999999999996,51.318483024246746,Politechnika Slaska
Uniwersytet Gdański,11,75.46,2025,38.656666666666666,38.656666666666666,62.98,64.64128091963461,67.31384615384614,81.05444508252903,36.1475,56.54120637403461,50.69500000000001,74.55220149217149,43.545,53.2074780058651,37.765,57.26568304850866,
Gdański Uniwersytet Medyczny,12=,74.94,2025,22.545,22.545,74.76,76.73201272708613,55.66769230769231,67.03099238620997,24.15875,37.788640140776224,54.522666666666666,80.18117824684555,53.10999999999999,64.89491691104593,41.43633333333333,62.83277985857331,
Uniwersytet Medyczny w Łodzi,12=,74.77,2025,14.748333333333335,14.748333333333335,76.755,78.77963666221903,62.124615384615375,74.80595024175172,12.831249999999999,20.070388112229935,67.99933333333334,100.0,42.69500000000001,52.16886608015641,25.764666666666663,39.06874712521672,
Uniwersytet Medyczny w Białymstoku,12=,74.77,2025,21.391666666666666,21.391666666666666,72.98,74.90506004310788,71.19846153846154,85.73201682073324,19.12,29.907126796363283,61.65566666666667,90.67098697046049,47.86999999999999,58.49217986314759,21.480333333333338,32.57211599213511,
Szkoła Główna Handlowa w Warszawie,12=,74.65,2025,24.873333333333335,24.873333333333335,97.42999999999999,100.00000000000001,53.893076923076926,64.8941294159056,18.765,29.351842799882686,40.43366666666667,59.46185746919087,58.105,70.99828934506354,49.436,74.96322804676484,
Warszawski Uniwersytet Medyczny,16,74.42,2025,23.578333333333333,23.578333333333333,74.415,76.3779123473263,65.24307692307693,78.56097515792594,28.439999999999998,44.485286929318605,58.294000000000004,85.72731105206914,44.85000000000001,54.80205278592376,26.01766666666667,39.45238853422699,
Uniwersytet Wrocławski,17=,73.59,2025,41.49,41.49,58.585,60.13034999486811,72.88153846153847,87.75865582334526,10.69,16.721087105288884,46.04533333333334,67.7143893567584,44.57,54.45992179863148,48.284,73.21637072194339,
Akademia Leona Koźmińskiego w Warszawie,17=,73.3,2025,27.285,27.285,80.19,82.3052447911321,57.08615384615385,68.7390007595265,13.94,21.804672988561933,42.56966666666667,62.60306473592878,38.785000000000004,47.39125122189639,63.87699999999999,96.86111574446146,
Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,17=,73.23,2025,23.031666666666666,23.031666666666666,68.915,70.73283382941601,58.23692307692308,70.12467349623016,16.4725,25.76595952683547,57.038666666666664,83.88121452171099,52.415,64.04569892473118,35.617666666666665,54.00953290773905,
Uniwersytet Mikołaja Kopernika w Toruniu,20,71.25,2025,33.82833333333334,33.82833333333334,61.275,62.891306579082425,70.96615384615384,85.45228876827032,19.2375,30.090917978297,44.839000000000006,65.94035235639565,58.94499999999999,72.02468230694036,32.02766666666667,48.56576745972777,
Uniwersytet Medyczny w Lublinie,21=,70.65,2025,12.01,12.01,78.75,80.82726059735195,60.91846153846154,73.35358737333507,29.6025,46.30364649525858,53.94166666666667,79.32675810547163,48.125,58.803763440860216,25.075666666666667,38.023968742576116,
Politechnika Krakowska im. Tadeusza Kościuszki,21=,70.48,2025,18.815,18.815,67.825,69.61408190495742,71.96000000000001,86.64900613178713,51.255,80.1720598298954,46.73466666666666,68.7281247855371,35.795,43.73778103616813,29.18566666666667,44.25624617748598,Politechnika Krakowska
Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,23=,69.52,2025,18.998333333333335,18.998333333333335,76.365,78.37934927640357,57.86,69.67081009984996,12.401250000000001,19.397790595366118,53.53,78.72136001333345,54.935,67.12487781036168,24.595333333333333,37.29560606749865,
Uniwersytet Łódzki,23=,69.18,2025,25.459999999999997,25.459999999999994,64.42,66.11926511341477,63.82230769230769,76.85018802912136,24.4775,38.28722260240493,46.01766666666666,67.67370268335964,41.095,50.21383186705767,40.19633333333333,60.95248204366133,
Akademia WSB w Dąbrowie Górniczej,23=,69.1,2025,2.81,2.81,73.22,75.15139074207124,59.89769230769231,72.12445119579112,16.2125,25.35927265617362,49.919,73.41101383346894,18.580000000000002,22.702834799608993,65.94699999999999,100.0,
Pomorski Uniwersytet Medyczny w Szczecinie,23=,69.04,2025,8.096666666666666,8.096666666666666,71.21499999999999,73.09350302781483,65.94769230769231,79.40942183360812,8.4225,13.174308339036074,63.98033333333333,94.08964793772486,30.47,37.23118279569892,25.913666666666668,39.294686136847275,
Uniwersytet Przyrodniczy we Wrocławiu,27=,67.15,2025,15.133333333333335,15.133333333333335,47.555,48.809401621677104,65.58076923076923,78.96759971100944,26.31875,41.16726952781308,55.75966666666667,82.00031372856597,43.235,52.82869012707722,29.708333333333332,45.0488018155994,
